id;idemprise;idarrete;shorturl;arretesrcid;collectivitelibelle;collectiviteid;collectiviteagencelibelle;collectiviteagenceid;documenttype;arretedebut;arretefin;empriseno;emprisetype;emprisedebut;emprisefin;mesures;localisations;idagence;publicationinternet;categoriesmodele;nommodele;parametresarrete;parametresemprise;parametresmesures;datecreation;datemodification;meta_millesime;meta_source;meta_resolution;meta_insee;meta_siren;meta_observations;meta_genealogie;meta_licence;meta_mairie_quartier;meta_iris_id;meta_200x200_id;meta_datcreat;meta_datmaj;meta_datsupp;geocod_methode;geocod_fiability;geocod_real_address;osm_node_id;osm_way_id;osm_rel_id;meta_actif;arretes_type;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
91354;19940;850054094;https://dl.sogelink.fr/?RBszorJ9;21-AT-0574;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210609000000;20210609000000;1;CIRCULATION;2021-06-09T00:00:00Z;2021-06-09T00:00:00Z;Circulation interdite;7 IMPASSE LESCURE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 28/05/2021 00:00:00 ; Date de réception de la demande : 28/05/2021 00:00:00 ; Date de début de l'arrêté : 09/06/2021 00:00:00 ; Date de fin de l'arrêté : 09/06/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages électriques ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : OUEST";Dates de l'emprise : Du 09/06/2021 00:00:00 au 09/06/2021 00:00:00;Circulation interdite | dérogations : véhicules de l'entreprise exécutant les travaux;20210531080928.29;20210531080928.664;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844748.7070152814;6316666.497674886;4.8027807613;43.93413018822234;43.93413018822234;4.8027807613
95377;19941;850054094;https://dl.sogelink.fr/?RBszorJ9;21-AT-0574;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210609000000;20210609000000;2;DEVIATION;2021-06-09T00:00:00Z;2021-06-09T00:00:00Z;Déviation; BOULEVARD AMEDEE REY;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 28/05/2021 00:00:00 ; Date de réception de la demande : 28/05/2021 00:00:00 ; Date de début de l'arrêté : 09/06/2021 00:00:00 ; Date de fin de l'arrêté : 09/06/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages électriques ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : OUEST";Dates de l'emprise : Du 09/06/2021 00:00:00 au 09/06/2021 00:00:00;;20210531080928.29;20210531080928.665;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844820.2717791187;6316701.205515506;4.803681630999492;43.93442775556611;43.93442775556611;4.803681630999492
90143;9360;850038555;https://dl.sogelink.fr/?BHGMc6Up;20-AT-1115;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20201023000000;20201030000000;1;CIRCULATION;2020-10-19T00:00:00Z;2020-10-23T00:00:00Z;Rétrécissement temporaire de largeur de voie;FACE AU 34 RUE JOSEPH VERNET;86177;t;Travaux;;;;;20201028085735.898;20201028085736.391;2020;;;84007;218400075;;;LO;;;;;20220319002520;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844757.3166202465;6318242.904836085;4.8033362615;43.948311756022306;43.948311756022306;4.8033362615
90485;12603;850042761;https://dl.sogelink.fr/?Zd5KS1xK;21-AT-0042;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210115000000;20210201000000;1;CIRCULATION;2021-01-08T00:00:00Z;2021-02-01T00:00:00Z;Rétrécissement temporaire de largeur de voie; AVENUE MONCLAR;86177;t;Travaux;AM2 - Prorogation d'arrêtés temporaires;"Date d'envoi de la demande : 11/01/2021 00:00:00 ; Date de réception de la demande : 11/01/2021 00:00:00 ; Numéro de dossier demandeur : travaux non finis sur l'Avenue MONCLAR  ; Motif de prorogation de l'arrêté : travaux non finis sur l'Avenue MONCLAR  ; Nouvelle date de fin de l'arrêté : 01/02/2021 00:00:00 ; ajout annexe : N";Dates de l'emprise : Du 08/01/2021 00:00:00 au 01/02/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu d'un empiètement temporaire sur une partie de la chaussée ; Rétrécissement temporaire de largeur de voie | conséquence : suppression d'emplacements de stationnement ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0";20210106094514.217;20210112092536.413;2021;;;84007;218400075;;;LO;;;;;20220319002520;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844763.0068257711;6316527.463456827;4.802919266897485;43.932876329553665;43.932876329553665;4.802919266897485
96462;34634;850072804;https://dl.sogelink.fr/?PVgLxQMx;21-AT-1150;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20211014000000;20211112000000;1;CIRCULATION;2021-10-14T00:00:00Z;2021-11-12T00:00:00Z;Circulation alternée;CHEMIN DE L'ILE DE PIOT, BRETELLE D'ACCÈS NORD AU  PONT DE L'EUROPE, DIRECTION GARD ;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 30/09/2021 00:00:00 ; Date de réception de la demande : 30/09/2021 00:00:00 ; Date de début de l'arrêté : 14/10/2021 00:00:00 ; Date de fin de l'arrêté : 12/11/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de télécommunications ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : BARTHELASSE";Dates de l'emprise : Du 14/10/2021 00:00:00 au 12/11/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20211007124009.241;20211007124009.637;2021;;;84007;218400075;;;LO;;;;;20220319002710;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844240.913334272;6318261.016791407;4.796910447561215;43.9485806542598;43.9485806542598;4.796910447561215
92440;34634;850072804;https://dl.sogelink.fr/?PVgLxQMx;21-AT-1150;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20211014000000;20211112000000;1;CIRCULATION;2021-10-14T00:00:00Z;2021-11-12T00:00:00Z;Circulation alternée;CHEMIN DE L'ILE DE PIOT, BRETELLE D'ACCÈS NORD AU  PONT DE L'EUROPE, DIRECTION GARD ;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 30/09/2021 00:00:00 ; Date de réception de la demande : 30/09/2021 00:00:00 ; Date de début de l'arrêté : 14/10/2021 00:00:00 ; Date de fin de l'arrêté : 12/11/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de télécommunications ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : BARTHELASSE";Dates de l'emprise : Du 14/10/2021 00:00:00 au 12/11/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20211007124009.241;20211007124009.637;2021;;;84007;218400075;;;LO;;;;;20220319002710;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844240.913334272;6318261.016791407;4.796910447561215;43.9485806542598;43.9485806542598;4.796910447561215
95381;20070;850054294;https://dl.sogelink.fr/?v42Umi45;21-AT-0573;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210705000000;20210707000000;1;CIRCULATION;2021-07-05T00:00:00Z;2021-07-07T00:00:00Z;Rétrécissement temporaire de largeur de voie; CHEMIN DE L'ILE DE PIOT DE L'INTERSECTION DE L'IMPASSE DES PAPILLONS AU PONT DE L'EUROPE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 27/05/2021 00:00:00 ; Date de début de l'arrêté : 05/07/2021 00:00:00 ; Date de fin de l'arrêté : 07/07/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eaux pluviales ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : BARTHELASSE";Dates de l'emprise : Du 05/07/2021 00:00:00 au 07/07/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20210601080609.608;20210601080610.331;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844240.913334272;6318261.016791407;4.796910447561215;43.9485806542598;43.9485806542598;4.796910447561215
92444;34643;850072814;https://dl.sogelink.fr/?f4WVECc0;21-AT-1154;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20211011000000;20211013000000;1;CIRCULATION;2021-10-11T00:00:00Z;2021-10-13T00:00:00Z;Rétrécissement temporaire de largeur de voie;21 AVENUE EISENHOWER;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 01/10/2021 00:00:00 ; Date de réception de la demande : 01/10/2021 00:00:00 ; Date de début de l'arrêté : 11/10/2021 00:00:00 ; Date de fin de l'arrêté : 13/10/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de fibre optique ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : OUEST";Dates de l'emprise : Du 11/10/2021 00:00:00 au 13/10/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 kml/h";20211007124510.431;20211007124510.875;2021;;;84007;218400075;;;LO;;;;;20220319002710;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844310.055879431;6317241.442130348;4.7974824221;43.939393089322316;43.939393089322316;4.7974824221
91359;20070;850054294;https://dl.sogelink.fr/?v42Umi45;21-AT-0573;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210705000000;20210707000000;1;CIRCULATION;2021-07-05T00:00:00Z;2021-07-07T00:00:00Z;Rétrécissement temporaire de largeur de voie; CHEMIN DE L'ILE DE PIOT DE L'INTERSECTION DE L'IMPASSE DES PAPILLONS AU PONT DE L'EUROPE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 27/05/2021 00:00:00 ; Date de début de l'arrêté : 05/07/2021 00:00:00 ; Date de fin de l'arrêté : 07/07/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eaux pluviales ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : BARTHELASSE";Dates de l'emprise : Du 05/07/2021 00:00:00 au 07/07/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20210601080609.608;20210601080610.331;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844240.913334272;6318261.016791407;4.796910447561215;43.9485806542598;43.9485806542598;4.796910447561215
96466;34643;850072814;https://dl.sogelink.fr/?f4WVECc0;21-AT-1154;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20211011000000;20211013000000;1;CIRCULATION;2021-10-11T00:00:00Z;2021-10-13T00:00:00Z;Rétrécissement temporaire de largeur de voie;21 AVENUE EISENHOWER;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 01/10/2021 00:00:00 ; Date de réception de la demande : 01/10/2021 00:00:00 ; Date de début de l'arrêté : 11/10/2021 00:00:00 ; Date de fin de l'arrêté : 13/10/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de fibre optique ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : OUEST";Dates de l'emprise : Du 11/10/2021 00:00:00 au 13/10/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 kml/h";20211007124510.431;20211007124510.875;2021;;;84007;218400075;;;LO;;;;;20220319002710;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844310.055879431;6317241.442130348;4.7974824221;43.939393089322316;43.939393089322316;4.7974824221
95382;20071;850054296;https://dl.sogelink.fr/?XBG6B7Vf;21-AT-0545;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210607000000;20210612000000;1;CIRCULATION;2021-06-07T00:00:00Z;2021-06-12T00:00:00Z;Circulation alternée;1440 AVENUE DE L'AMANDIER (D239);86177;t;Travaux;AC2 - Arrêté temporaire travaux;"ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET ; Date de réception de la demande : 19/05/2021 00:00:00 ; Date de début de l'arrêté : 07/06/2021 00:00:00 ; Date de fin de l'arrêté : 12/06/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de télécommunications";Dates de l'emprise : Du 07/06/2021 00:00:00 au 12/06/2021 00:00:00;"Circulation alternée | type d'alternat : feux ; Circulation alternée | longueur maximale alternat : 0";20210601081411.556;20210601081411.931;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;848560.732376929;6317305.663616778;4.8504272012;43.93908734322232;43.93908734322232;4.8504272012
95383;20072;850054297;https://dl.sogelink.fr/?wPBGketT;21-AT-0732;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210623000000;20210701000000;1;STATIONNEMENT;2021-06-21T00:00:00Z;2021-07-01T00:00:00Z;"Circulation alternée;Interdiction de stationnement"; IMPASSE CHAMPFLEURY À L'ANGLE DE L'AVENUE DU BLANCHISSAGE;86177;t;Travaux;AM2 - Prorogation d'arrêtés temporaires;"Date de réception de la demande : 30/06/2021 00:00:00 ; Motif de prorogation de l'arrêté : les travaux sont inachevés ; Nouvelle date de fin de l'arrêté : 01/07/2021 00:00:00 ; ajout annexe : N";Dates de l'emprise : Du 21/06/2021 00:00:00 au 01/07/2021 00:00:00;"Circulation alternée | type d'alternat : feux ; Circulation alternée | longueur maximale alternat : 0 ; Interdiction de stationnement 2 | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement 2 | caractère aggravant : très gênant ; Interdiction de stationnement 2 | fourrière  : Oui";20210601081842.57;20210624131013.556;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844720.3988421664;6317365.504434954;4.802627027894844;43.940425131852834;43.940425131852834;4.802627027894844
91363;20074;850054302;https://dl.sogelink.fr/?JBfWyHG0;21-AT-0581;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210628000000;20210702000000;1;STATIONNEMENT;2021-06-28T00:00:00Z;2021-07-02T00:00:00Z;"Rétrécissement temporaire de largeur de voie;Interdiction de stationnement"; BOULEVARD JACQUES MONOD ANGLE RUE DES DALHIAS;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 28/05/2021 00:00:00 ; Date de début de l'arrêté : 28/06/2021 00:00:00 ; Date de fin de l'arrêté : 02/07/2021 00:00:00 ; Description des travaux : de remplacement de Borne Incendie (BI 1005) ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : NORD ROCADE";Dates de l'emprise : Du 28/06/2021 00:00:00 au 02/07/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu d'un empiètement temporaire sur une partie de la chaussée ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse,suppression d'emplacements de stationnement ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h ; Interdiction de stationnement 2 | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement 2 | caractère aggravant : très gênant ; Interdiction de stationnement 2 | fourrière  : Oui";20210601083034.124;20210601083034.579;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845256.1683334392;6317055.590495606;4.809209771525284;43.937526497521034;43.937526497521034;4.809209771525284
95385;20074;850054302;https://dl.sogelink.fr/?JBfWyHG0;21-AT-0581;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210628000000;20210702000000;1;STATIONNEMENT;2021-06-28T00:00:00Z;2021-07-02T00:00:00Z;"Rétrécissement temporaire de largeur de voie;Interdiction de stationnement"; BOULEVARD JACQUES MONOD ANGLE RUE DES DALHIAS;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 28/05/2021 00:00:00 ; Date de début de l'arrêté : 28/06/2021 00:00:00 ; Date de fin de l'arrêté : 02/07/2021 00:00:00 ; Description des travaux : de remplacement de Borne Incendie (BI 1005) ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : NORD ROCADE";Dates de l'emprise : Du 28/06/2021 00:00:00 au 02/07/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu d'un empiètement temporaire sur une partie de la chaussée ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse,suppression d'emplacements de stationnement ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h ; Interdiction de stationnement 2 | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement 2 | caractère aggravant : très gênant ; Interdiction de stationnement 2 | fourrière  : Oui";20210601083034.124;20210601083034.579;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845256.1683334392;6317055.590495606;4.809209771525284;43.937526497521034;43.937526497521034;4.809209771525284
91364;20082;850054311;https://dl.sogelink.fr/?gURzMXcF;21-AT-0725;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210601000000;20210831000000;1;CIRCULATION;2021-06-01T00:00:00Z;2021-08-31T00:00:00Z;"Rétrécissement temporaire de largeur de voie;Mesure libre circulation";"DU 21 AU 24 AVENUE DE LA CABRIERE; AVENUE JOSEPH D'ARBAUD";86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 23/06/2021 00:00:00 ; Date de début de l'arrêté : 01/06/2021 00:00:00 ; Date de fin de l'arrêté : 31/08/2021 00:00:00 ; Description des travaux : sur réseaux eaux potables, assainissements et pluviales  ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : SUD ROCADE ; Date d'envoi de la demande : 23/06/2021 00:00:00";Dates de l'emprise : Du 01/06/2021 00:00:00 au 31/08/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu d'un empiètement temporaire sur une partie de la chaussée ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 30 km/h ; Mesure libre circulation 2 | texte de la mesure : chantier mobile durant la réalisation de sondage sur réseaux ";20210601084640.987;20210630120641.121;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845474.7286291352;6315832.90329387;4.81158172606598;43.926480659748506;43.926480659748506;4.81158172606598
90236;10032;850039491;https://dl.sogelink.fr/?NEWUdxQF;20-AT-1168;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20201123000000;20201207000000;1;CIRCULATION;2020-11-23T00:00:00Z;2020-12-07T00:00:00Z;Rétrécissement temporaire de largeur de voie;1 AVENUE MOULIN NOTRE DAME;86177;t;Travaux;;;;;20201112082113.411;20201112082113.861;2020;;;84007;218400075;;;LO;;;;;20220319002520;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845369.1170464589;6316890.840438155;4.810569045900243;43.93602090927243;43.93602090927243;4.810569045900243
